year_month,year,month,store_id,sku_id,category,qty_sold,promo_flag,promo_days,promo_intensity,holiday_days,days_in_month,list_price,avg_selling_price
2025-04-01,2025,4,S01,SKU0039,PERSONAL_CARE,2122,0,0,0.0,0,30,20.39,20.39
2025-04-01,2025,4,S01,SKU0040,PERSONAL_CARE,1020,0,0,0.0,0,30,14.17,14.17
2025-04-01,2025,4,S02,SKU0001,BEVERAGES,4921,1,10,0.333,0,30,18.7,16.83
2025-04-01,2025,4,S02,SKU0002,BEVERAGES,3215,0,0,0.0,0,30,5.17,5.17
2025-04-01,2025,4,S02,SKU0003,BEVERAGES,1700,0,0,0.0,0,30,15.63,15.63
2025-04-01,2025,4,S02,SKU0004,BEVERAGES,4652,1,9,0.3,0,30,24.29,22.1
2025-04-01,2025,4,S02,SKU0005,BEVERAGES,4131,0,0,0.0,0,30,5.77,5.77
2025-04-01,2025,4,S02,SKU0006,BEVERAGES,1767,0,0,0.0,0,30,13.83,13.83
2025-04-01,2025,4,S02,SKU0007,BEVERAGES,2598,0,0,0.0,0,30,15.88,15.88
2025-04-01,2025,4,S02,SKU0008,BEVERAGES,1546,0,0,0.0,0,30,10.11,10.11
2025-04-01,2025,4,S02,SKU0009,BEVERAGES,3620,0,0,0.0,0,30,6.19,6.19
2025-04-01,2025,4,S02,SKU0010,BEVERAGES,3794,0,0,0.0,0,30,2.59,2.59
2025-04-01,2025,4,S02,SKU0011,GROCERY,3982,0,0,0.0,0,30,3.03,3.03
2025-04-01,2025,4,S02,SKU0012,GROCERY,8517,0,0,0.0,0,30,20.5,20.5
2025-04-01,2025,4,S02,SKU0013,GROCERY,2410,0,0,0.0,0,30,17.58,17.58
2025-04-01,2025,4,S02,SKU0014,GROCERY,3057,0,0,0.0,0,30,13.14,13.14
2025-04-01,2025,4,S02,SKU0015,GROCERY,2283,0,0,0.0,0,30,7.58,7.58
2025-04-01,2025,4,S02,SKU0016,GROCERY,5598,1,5,0.167,0,30,13.72,13.03
2025-04-01,2025,4,S02,SKU0017,GROCERY,4083,1,3,0.1,0,30,24.29,23.56
2025-04-01,2025,4,S02,SKU0018,GROCERY,7515,0,0,0.0,0,30,22.53,22.53
2025-04-01,2025,4,S02,SKU0019,GROCERY,8284,1,7,0.233,0,30,3.58,3.33
2025-04-01,2025,4,S02,SKU0020,GROCERY,1871,0,0,0.0,0,30,9.15,9.15
2025-04-01,2025,4,S02,SKU0021,DAIRY,1830,0,0,0.0,0,30,20.98,20.98
2025-04-01,2025,4,S02,SKU0022,DAIRY,2186,1,6,0.2,0,30,14.25,13.39
2025-04-01,2025,4,S02,SKU0023,DAIRY,1855,1,10,0.333,0,30,3.25,2.92
2025-04-01,2025,4,S02,SKU0024,DAIRY,5175,0,0,0.0,0,30,6.17,6.17
2025-04-01,2025,4,S02,SKU0025,DAIRY,1109,0,0,0.0,0,30,18.11,18.11
2025-04-01,2025,4,S02,SKU0026,DAIRY,3956,0,0,0.0,0,30,3.24,3.24
2025-04-01,2025,4,S02,SKU0027,CLEANING,829,0,0,0.0,0,30,21.78,21.78
2025-04-01,2025,4,S02,SKU0028,CLEANING,1404,0,0,0.0,0,30,2.99,2.99
2025-04-01,2025,4,S02,SKU0029,CLEANING,1125,1,8,0.267,0,30,18.65,17.16
2025-04-01,2025,4,S02,SKU0030,CLEANING,2095,0,0,0.0,0,30,12.6,12.6
2025-04-01,2025,4,S02,SKU0031,CLEANING,687,0,0,0.0,0,30,19.38,19.38
2025-04-01,2025,4,S02,SKU0032,CLEANING,2188,1,7,0.233,0,30,13.1,12.18
2025-04-01,2025,4,S02,SKU0033,PERSONAL_CARE,1242,1,4,0.133,0,30,2.1,2.02
2025-04-01,2025,4,S02,SKU0034,PERSONAL_CARE,446,1,8,0.267,0,30,16.46,15.14
2025-04-01,2025,4,S02,SKU0035,PERSONAL_CARE,896,1,3,0.1,0,30,22.83,22.14
2025-04-01,2025,4,S02,SKU0036,PERSONAL_CARE,672,0,0,0.0,0,30,19.26,19.26
2025-04-01,2025,4,S02,SKU0037,PERSONAL_CARE,443,0,0,0.0,0,30,8.31,8.31
2025-04-01,2025,4,S02,SKU0038,PERSONAL_CARE,865,1,8,0.267,0,30,20.49,18.85
2025-04-01,2025,4,S02,SKU0039,PERSONAL_CARE,1517,0,0,0.0,0,30,20.39,20.39
2025-04-01,2025,4,S02,SKU0040,PERSONAL_CARE,721,0,0,0.0,0,30,14.17,14.17
2025-04-01,2025,4,S03,SKU0001,BEVERAGES,7002,0,0,0.0,0,30,18.7,18.7
2025-04-01,2025,4,S03,SKU0002,BEVERAGES,5469,0,0,0.0,0,30,5.17,5.17
2025-04-01,2025,4,S03,SKU0003,BEVERAGES,3433,0,0,0.0,0,30,15.63,15.63
2025-04-01,2025,4,S03,SKU0004,BEVERAGES,5194,0,0,0.0,0,30,24.29,24.29
2025-04-01,2025,4,S03,SKU0005,BEVERAGES,7518,0,0,0.0,0,30,5.77,5.77
2025-04-01,2025,4,S03,SKU0006,BEVERAGES,3305,0,0,0.0,0,30,13.83,13.83
2025-04-01,2025,4,S03,SKU0007,BEVERAGES,5059,1,1,0.033,0,30,15.88,15.72
2025-04-01,2025,4,S03,SKU0008,BEVERAGES,2858,0,0,0.0,0,30,10.11,10.11
2025-04-01,2025,4,S03,SKU0009,BEVERAGES,9937,1,9,0.3,0,30,6.19,5.63
2025-04-01,2025,4,S03,SKU0010,BEVERAGES,6086,0,0,0.0,0,30,2.59,2.59
2025-04-01,2025,4,S03,SKU0011,GROCERY,6791,0,0,0.0,0,30,3.03,3.03
2025-04-01,2025,4,S03,SKU0012,GROCERY,15535,0,0,0.0,0,30,20.5,20.5
2025-04-01,2025,4,S03,SKU0013,GROCERY,6280,1,9,0.3,0,30,17.58,16.0
2025-04-01,2025,4,S03,SKU0014,GROCERY,8861,1,10,0.333,0,30,13.14,11.83
2025-04-01,2025,4,S03,SKU0015,GROCERY,4335,0,0,0.0,0,30,7.58,7.58
2025-04-01,2025,4,S03,SKU0016,GROCERY,7760,0,0,0.0,0,30,13.72,13.72
2025-04-01,2025,4,S03,SKU0017,GROCERY,6536,0,0,0.0,0,30,24.29,24.29
2025-04-01,2025,4,S03,SKU0018,GROCERY,18931,1,11,0.367,0,30,22.53,20.05
2025-04-01,2025,4,S03,SKU0019,GROCERY,10603,0,0,0.0,0,30,3.58,3.58
2025-04-01,2025,4,S03,SKU0020,GROCERY,3503,0,0,0.0,0,30,9.15,9.15
2025-04-01,2025,4,S03,SKU0021,DAIRY,4210,1,10,0.333,0,30,20.98,18.88
2025-04-01,2025,4,S03,SKU0022,DAIRY,3536,0,0,0.0,0,30,14.25,14.25
2025-04-01,2025,4,S03,SKU0023,DAIRY,2942,0,0,0.0,0,30,3.25,3.25
2025-04-01,2025,4,S03,SKU0024,DAIRY,8951,0,0,0.0,0,30,6.17,6.17
2025-04-01,2025,4,S03,SKU0025,DAIRY,2054,0,0,0.0,0,30,18.11,18.11
2025-04-01,2025,4,S03,SKU0026,DAIRY,9106,1,10,0.333,0,30,3.24,2.92
2025-04-01,2025,4,S03,SKU0027,CLEANING,1503,0,0,0.0,0,30,21.78,21.78
2025-04-01,2025,4,S03,SKU0028,CLEANING,3696,1,9,0.3,0,30,2.99,2.72
2025-04-01,2025,4,S03,SKU0029,CLEANING,1996,1,7,0.233,0,30,18.65,17.34
2025-04-01,2025,4,S03,SKU0030,CLEANING,3202,0,0,0.0,0,30,12.6,12.6
2025-04-01,2025,4,S03,SKU0031,CLEANING,1409,0,0,0.0,0,30,19.38,19.38
2025-04-01,2025,4,S03,SKU0032,CLEANING,2565,0,0,0.0,0,30,13.1,13.1
2025-04-01,2025,4,S03,SKU0033,PERSONAL_CARE,2656,1,10,0.333,0,30,2.1,1.89
2025-04-01,2025,4,S03,SKU0034,PERSONAL_CARE,604,0,0,0.0,0,30,16.46,16.46
2025-04-01,2025,4,S03,SKU0035,PERSONAL_CARE,1371,0,0,0.0,0,30,22.83,22.83
2025-04-01,2025,4,S03,SKU0036,PERSONAL_CARE,1095,0,0,0.0,0,30,19.26,19.26
2025-04-01,2025,4,S03,SKU0037,PERSONAL_CARE,814,0,0,0.0,0,30,8.31,8.31
2025-04-01,2025,4,S03,SKU0038,PERSONAL_CARE,1092,0,0,0.0,0,30,20.49,20.49
2025-04-01,2025,4,S03,SKU0039,PERSONAL_CARE,2548,0,0,0.0,0,30,20.39,20.39
2025-04-01,2025,4,S03,SKU0040,PERSONAL_CARE,2096,1,9,0.3,0,30,14.17,12.9
2025-05-01,2025,5,S01,SKU0001,BEVERAGES,6076,0,0,0.0,1,31,18.7,18.7
2025-05-01,2025,5,S01,SKU0002,BEVERAGES,5400,0,0,0.0,1,31,5.17,5.17
2025-05-01,2025,5,S01,SKU0003,BEVERAGES,3121,0,0,0.0,1,31,15.63,15.63
2025-05-01,2025,5,S01,SKU0004,BEVERAGES,6548,1,4,0.129,1,31,24.29,23.35
2025-05-01,2025,5,S01,SKU0005,BEVERAGES,6347,0,0,0.0,1,31,5.77,5.77
2025-05-01,2025,5,S01,SKU0006,BEVERAGES,2985,1,2,0.065,1,31,13.83,13.56
2025-05-01,2025,5,S01,SKU0007,BEVERAGES,4450,0,0,0.0,1,31,15.88,15.88
2025-05-01,2025,5,S01,SKU0008,BEVERAGES,2701,0,0,0.0,1,31,10.11,10.11
2025-05-01,2025,5,S01,SKU0009,BEVERAGES,6258,0,0,0.0,1,31,6.19,6.19
2025-05-01,2025,5,S01,SKU0010,BEVERAGES,8259,1,7,0.226,1,31,2.59,2.41
2025-05-01,2025,5,S01,SKU0011,GROCERY,6472,0,0,0.0,1,31,3.03,3.03
2025-05-01,2025,5,S01,SKU0012,GROCERY,13543,0,0,0.0,1,31,20.5,20.5
2025-05-01,2025,5,S01,SKU0013,GROCERY,5241,1,8,0.258,1,31,17.58,16.22
2025-05-01,2025,5,S01,SKU0014,GROCERY,4812,0,0,0.0,1,31,13.14,13.14
2025-05-01,2025,5,S01,SKU0015,GROCERY,3998,0,0,0.0,1,31,7.58,7.58
2025-05-01,2025,5,S01,SKU0016,GROCERY,8852,1,5,0.161,1,31,13.72,13.06
2025-05-01,2025,5,S01,SKU0017,GROCERY,7508,1,10,0.323,1,31,24.29,21.94
2025-05-01,2025,5,S01,SKU0018,GROCERY,11003,0,0,0.0,1,31,22.53,22.53
2025-05-01,2025,5,S01,SKU0019,GROCERY,10456,0,0,0.0,1,31,3.58,3.58
2025-05-01,2025,5,S01,SKU0020,GROCERY,3224,0,0,0.0,1,31,9.15,9.15
2025-05-01,2025,5,S01,SKU0021,DAIRY,3699,1,8,0.258,1,31,20.98,19.36
2025-05-01,2025,5,S01,SKU0022,DAIRY,3887,1,7,0.226,1,31,14.25,13.28
2025-05-01,2025,5,S01,SKU0023,DAIRY,2615,0,0,0.0,1,31,3.25,3.25
2025-05-01,2025,5,S01,SKU0024,DAIRY,10577,1,13,0.419,1,31,6.17,5.39
2025-05-01,2025,5,S01,SKU0025,DAIRY,1939,0,0,0.0,1,31,18.11,18.11
2025-05-01,2025,5,S01,SKU0026,DAIRY,6638,0,0,0.0,1,31,3.24,3.24
2025-05-01,2025,5,S01,SKU0027,CLEANING,2121,1,6,0.194,1,31,21.78,20.52
2025-05-01,2025,5,S01,SKU0028,CLEANING,2174,0,0,0.0,1,31,2.99,2.99
2025-05-01,2025,5,S01,SKU0029,CLEANING,1553,1,2,0.065,1,31,18.65,18.29
2025-05-01,2025,5,S01,SKU0030,CLEANING,3026,0,0,0.0,1,31,12.6,12.6
2025-05-01,2025,5,S01,SKU0031,CLEANING,1240,0,0,0.0,1,31,19.38,19.38
2025-05-01,2025,5,S01,SKU0032,CLEANING,4101,1,7,0.226,1,31,13.1,12.21
2025-05-01,2025,5,S01,SKU0033,PERSONAL_CARE,2343,1,6,0.194,1,31,2.1,1.98
2025-05-01,2025,5,S01,SKU0034,PERSONAL_CARE,787,1,7,0.226,1,31,16.46,15.34
2025-05-01,2025,5,S01,SKU0035,PERSONAL_CARE,1838,1,6,0.194,1,31,22.83,21.5
2025-05-01,2025,5,S01,SKU0036,PERSONAL_CARE,971,0,0,0.0,1,31,19.26,19.26
2025-05-01,2025,5,S01,SKU0037,PERSONAL_CARE,730,0,0,0.0,1,31,8.31,8.31
2025-05-01,2025,5,S01,SKU0038,PERSONAL_CARE,1667,1,11,0.355,1,31,20.49,18.31
2025-05-01,2025,5,S01,SKU0039,PERSONAL_CARE,3208,1,5,0.161,1,31,20.39,19.4
2025-05-01,2025,5,S01,SKU0040,PERSONAL_CARE,1207,0,0,0.0,1,31,14.17,14.17
2025-05-01,2025,5,S02,SKU0001,BEVERAGES,5598,1,6,0.194,1,31,18.7,17.61
2025-05-01,2025,5,S02,SKU0002,BEVERAGES,3672,0,0,0.0,1,31,5.17,5.17
2025-05-01,2025,5,S02,SKU0003,BEVERAGES,1945,0,0,0.0,1,31,15.63,15.63
2025-05-01,2025,5,S02,SKU0004,BEVERAGES,4118,1,1,0.032,1,31,24.29,24.05
2025-05-01,2025,5,S02,SKU0005,BEVERAGES,4935,0,0,0.0,1,31,5.77,5.77
2025-05-01,2025,5,S02,SKU0006,BEVERAGES,2033,0,0,0.0,1,31,13.83,13.83
2025-05-01,2025,5,S02,SKU0007,BEVERAGES,3067,0,0,0.0,1,31,15.88,15.88
2025-05-01,2025,5,S02,SKU0008,BEVERAGES,1930,0,0,0.0,1,31,10.11,10.11
2025-05-01,2025,5,S02,SKU0009,BEVERAGES,7370,1,12,0.387,1,31,6.19,5.47
2025-05-01,2025,5,S02,SKU0010,BEVERAGES,4280,0,0,0.0,1,31,2.59,2.59
2025-05-01,2025,5,S02,SKU0011,GROCERY,4368,0,0,0.0,1,31,3.03,3.03
2025-05-01,2025,5,S02,SKU0012,GROCERY,10041,0,0,0.0,1,31,20.5,20.5
2025-05-01,2025,5,S02,SKU0013,GROCERY,3776,1,10,0.323,1,31,17.58,15.88
2025-05-01,2025,5,S02,SKU0014,GROCERY,3613,0,0,0.0,1,31,13.14,13.14
2025-05-01,2025,5,S02,SKU0015,GROCERY,4414,1,13,0.419,1,31,7.58,6.63
2025-05-01,2025,5,S02,SKU0016,GROCERY,4907,0,0,0.0,1,31,13.72,13.72
2025-05-01,2025,5,S02,SKU0017,GROCERY,4132,0,0,0.0,1,31,24.29,24.29
2025-05-01,2025,5,S02,SKU0018,GROCERY,8208,0,0,0.0,1,31,22.53,22.53
2025-05-01,2025,5,S02,SKU0019,GROCERY,7121,0,0,0.0,1,31,3.58,3.58
2025-05-01,2025,5,S02,SKU0020,GROCERY,2387,0,0,0.0,1,31,9.15,9.15
2025-05-01,2025,5,S02,SKU0021,DAIRY,2538,1,7,0.226,1,31,20.98,19.56
2025-05-01,2025,5,S02,SKU0022,DAIRY,2112,0,0,0.0,1,31,14.25,14.25
2025-05-01,2025,5,S02,SKU0023,DAIRY,2221,1,4,0.129,1,31,3.25,3.12
2025-05-01,2025,5,S02,SKU0024,DAIRY,5983,1,3,0.097,1,31,6.17,5.99
2025-05-01,2025,5,S02,SKU0025,DAIRY,1352,1,1,0.032,1,31,18.11,17.93
2025-05-01,2025,5,S02,SKU0026,DAIRY,5890,1,11,0.355,1,31,3.24,2.9
2025-05-01,2025,5,S02,SKU0027,CLEANING,1275,1,7,0.226,1,31,21.78,20.31
2025-05-01,2025,5,S02,SKU0028,CLEANING,1603,0,0,0.0,1,31,2.99,2.99
2025-05-01,2025,5,S02,SKU0029,CLEANING,983,0,0,0.0,1,31,18.65,18.65
2025-05-01,2025,5,S02,SKU0030,CLEANING,2677,1,6,0.194,1,31,12.6,11.87
2025-05-01,2025,5,S02,SKU0031,CLEANING,895,0,0,0.0,1,31,19.38,19.38
2025-05-01,2025,5,S02,SKU0032,CLEANING,3008,1,6,0.194,1,31,13.1,12.34
2025-05-01,2025,5,S02,SKU0033,PERSONAL_CARE,1635,1,7,0.226,1,31,2.1,1.96
2025-05-01,2025,5,S02,SKU0034,PERSONAL_CARE,344,0,0,0.0,1,31,16.46,16.46
2025-05-01,2025,5,S02,SKU0035,PERSONAL_CARE,890,0,0,0.0,1,31,22.83,22.83
2025-05-01,2025,5,S02,SKU0036,PERSONAL_CARE,649,0,0,0.0,1,31,19.26,19.26
2025-05-01,2025,5,S02,SKU0037,PERSONAL_CARE,526,0,0,0.0,1,31,8.31,8.31
2025-05-01,2025,5,S02,SKU0038,PERSONAL_CARE,818,0,0,0.0,1,31,20.49,20.49
2025-05-01,2025,5,S02,SKU0039,PERSONAL_CARE,2669,1,9,0.29,1,31,20.39,18.61
2025-05-01,2025,5,S02,SKU0040,PERSONAL_CARE,817,0,0,0.0,1,31,14.17,14.17
2025-05-01,2025,5,S03,SKU0001,BEVERAGES,10688,1,11,0.355,1,31,18.7,16.71
2025-05-01,2025,5,S03,SKU0002,BEVERAGES,6136,0,0,0.0,1,31,5.17,5.17
2025-05-01,2025,5,S03,SKU0003,BEVERAGES,3658,0,0,0.0,1,31,15.63,15.63
2025-05-01,2025,5,S03,SKU0004,BEVERAGES,6385,1,2,0.065,1,31,24.29,23.82
2025-05-01,2025,5,S03,SKU0005,BEVERAGES,13949,1,10,0.323,1,31,5.77,5.21
2025-05-01,2025,5,S03,SKU0006,BEVERAGES,6516,1,14,0.452,1,31,13.83,11.96
2025-05-01,2025,5,S03,SKU0007,BEVERAGES,8903,1,10,0.323,1,31,15.88,14.34
2025-05-01,2025,5,S03,SKU0008,BEVERAGES,3295,0,0,0.0,1,31,10.11,10.11
2025-05-01,2025,5,S03,SKU0009,BEVERAGES,7625,0,0,0.0,1,31,6.19,6.19
2025-05-01,2025,5,S03,SKU0010,BEVERAGES,9702,1,5,0.161,1,31,2.59,2.46
2025-05-01,2025,5,S03,SKU0011,GROCERY,7914,0,0,0.0,1,31,3.03,3.03
2025-05-01,2025,5,S03,SKU0012,GROCERY,16910,0,0,0.0,1,31,20.5,20.5
2025-05-01,2025,5,S03,SKU0013,GROCERY,5127,0,0,0.0,1,31,17.58,17.58
2025-05-01,2025,5,S03,SKU0014,GROCERY,6438,0,0,0.0,1,31,13.14,13.14
2025-05-01,2025,5,S03,SKU0015,GROCERY,5689,0,0,0.0,1,31,7.58,7.58
2025-05-01,2025,5,S03,SKU0016,GROCERY,11091,1,11,0.355,1,31,13.72,12.26
2025-05-01,2025,5,S03,SKU0017,GROCERY,7618,0,0,0.0,1,31,24.29,24.29
2025-05-01,2025,5,S03,SKU0018,GROCERY,15221,0,0,0.0,1,31,22.53,22.53
2025-05-01,2025,5,S03,SKU0019,GROCERY,16347,1,5,0.161,1,31,3.58,3.41
2025-05-01,2025,5,S03,SKU0020,GROCERY,4226,0,0,0.0,1,31,9.15,9.15
2025-05-01,2025,5,S03,SKU0021,DAIRY,5341,1,13,0.419,1,31,20.98,18.34
2025-05-01,2025,5,S03,SKU0022,DAIRY,3583,0,0,0.0,1,31,14.25,14.25
2025-05-01,2025,5,S03,SKU0023,DAIRY,4115,1,7,0.226,1,31,3.25,3.03
2025-05-01,2025,5,S03,SKU0024,DAIRY,9983,0,0,0.0,1,31,6.17,6.17
2025-05-01,2025,5,S03,SKU0025,DAIRY,2450,0,0,0.0,1,31,18.11,18.11
2025-05-01,2025,5,S03,SKU0026,DAIRY,7974,0,0,0.0,1,31,3.24,3.24
2025-05-01,2025,5,S03,SKU0027,CLEANING,1736,0,0,0.0,1,31,21.78,21.78
2025-05-01,2025,5,S03,SKU0028,CLEANING,2681,0,0,0.0,1,31,2.99,2.99
2025-05-01,2025,5,S03,SKU0029,CLEANING,2347,1,5,0.161,1,31,18.65,17.75
2025-05-01,2025,5,S03,SKU0030,CLEANING,3737,0,0,0.0,1,31,12.6,12.6
2025-05-01,2025,5,S03,SKU0031,CLEANING,1521,0,0,0.0,1,31,19.38,19.38
2025-05-01,2025,5,S03,SKU0032,CLEANING,3233,0,0,0.0,1,31,13.1,13.1
2025-05-01,2025,5,S03,SKU0033,PERSONAL_CARE,2003,0,0,0.0,1,31,2.1,2.1
2025-05-01,2025,5,S03,SKU0034,PERSONAL_CARE,865,1,5,0.161,1,31,16.46,15.66
2025-05-01,2025,5,S03,SKU0035,PERSONAL_CARE,2106,1,7,0.226,1,31,22.83,21.28
2025-05-01,2025,5,S03,SKU0036,PERSONAL_CARE,1926,1,13,0.419,1,31,19.26,16.84
2025-05-01,2025,5,S03,SKU0037,PERSONAL_CARE,995,0,0,0.0,1,31,8.31,8.31
2025-05-01,2025,5,S03,SKU0038,PERSONAL_CARE,2089,1,13,0.419,1,31,20.49,17.91
2025-05-01,2025,5,S03,SKU0039,PERSONAL_CARE,2888,0,0,0.0,1,31,20.39,20.39
2025-05-01,2025,5,S03,SKU0040,PERSONAL_CARE,1400,0,0,0.0,1,31,14.17,14.17
2025-06-01,2025,6,S01,SKU0001,BEVERAGES,7613,0,0,0.0,0,30,18.7,18.7
2025-06-01,2025,6,S01,SKU0002,BEVERAGES,6210,0,0,0.0,0,30,5.17,5.17
2025-06-01,2025,6,S01,SKU0003,BEVERAGES,3686,0,0,0.0,0,30,15.63,15.63
2025-06-01,2025,6,S01,SKU0004,BEVERAGES,6110,0,0,0.0,0,30,24.29,24.29
2025-06-01,2025,6,S01,SKU0005,BEVERAGES,8455,0,0,0.0,0,30,5.77,5.77
2025-06-01,2025,6,S01,SKU0006,BEVERAGES,3707,0,0,0.0,0,30,13.83,13.83
2025-06-01,2025,6,S01,SKU0007,BEVERAGES,5270,0,0,0.0,0,30,15.88,15.88
2025-06-01,2025,6,S01,SKU0008,BEVERAGES,3311,0,0,0.0,0,30,10.11,10.11
2025-06-01,2025,6,S01,SKU0009,BEVERAGES,7696,0,0,0.0,0,30,6.19,6.19
2025-06-01,2025,6,S01,SKU0010,BEVERAGES,7476,0,0,0.0,0,30,2.59,2.59
2025-06-01,2025,6,S01,SKU0011,GROCERY,5680,0,0,0.0,0,30,3.03,3.03
2025-06-01,2025,6,S01,SKU0012,GROCERY,12306,0,0,0.0,0,30,20.5,20.5
2025-06-01,2025,6,S01,SKU0013,GROCERY,4289,1,6,0.2,0,30,17.58,16.53
2025-06-01,2025,6,S01,SKU0014,GROCERY,4671,0,0,0.0,0,30,13.14,13.14
2025-06-01,2025,6,S01,SKU0015,GROCERY,4910,1,7,0.233,0,30,7.58,7.05
2025-06-01,2025,6,S01,SKU0016,GROCERY,9274,1,10,0.333,0,30,13.72,12.35
2025-06-01,2025,6,S01,SKU0017,GROCERY,5314,0,0,0.0,0,30,24.29,24.29
2025-06-01,2025,6,S01,SKU0018,GROCERY,14590,1,11,0.367,0,30,22.53,20.05
2025-06-01,2025,6,S01,SKU0019,GROCERY,11774,1,8,0.267,0,30,3.58,3.29
2025-06-01,2025,6,S01,SKU0020,GROCERY,3245,1,5,0.167,0,30,9.15,8.69
2025-06-01,2025,6,S01,SKU0021,DAIRY,3246,0,0,0.0,0,30,20.98,20.98
2025-06-01,2025,6,S01,SKU0022,DAIRY,2983,0,0,0.0,0,30,14.25,14.25
2025-06-01,2025,6,S01,SKU0023,DAIRY,2690,0,0,0.0,0,30,3.25,3.25
2025-06-01,2025,6,S01,SKU0024,DAIRY,8641,0,0,0.0,0,30,6.17,6.17
2025-06-01,2025,6,S01,SKU0025,DAIRY,1891,1,2,0.067,0,30,18.11,17.75
2025-06-01,2025,6,S01,SKU0026,DAIRY,7007,0,0,0.0,0,30,3.24,3.24
2025-06-01,2025,6,S01,SKU0027,CLEANING,1188,0,0,0.0,0,30,21.78,21.78
2025-06-01,2025,6,S01,SKU0028,CLEANING,1897,0,0,0.0,0,30,2.99,2.99
2025-06-01,2025,6,S01,SKU0029,CLEANING,1322,1,3,0.1,0,30,18.65,18.09
2025-06-01,2025,6,S01,SKU0030,CLEANING,2812,0,0,0.0,0,30,12.6,12.6
2025-06-01,2025,6,S01,SKU0031,CLEANING,1135,0,0,0.0,0,30,19.38,19.38
2025-06-01,2025,6,S01,SKU0032,CLEANING,3251,1,7,0.233,0,30,13.1,12.18
2025-06-01,2025,6,S01,SKU0033,PERSONAL_CARE,1503,0,0,0.0,0,30,2.1,2.1
2025-06-01,2025,6,S01,SKU0034,PERSONAL_CARE,471,0,0,0.0,0,30,16.46,16.46
2025-06-01,2025,6,S01,SKU0035,PERSONAL_CARE,1031,0,0,0.0,0,30,22.83,22.83
2025-06-01,2025,6,S01,SKU0036,PERSONAL_CARE,844,0,0,0.0,0,30,19.26,19.26
2025-06-01,2025,6,S01,SKU0037,PERSONAL_CARE,702,0,0,0.0,0,30,8.31,8.31
2025-06-01,2025,6,S01,SKU0038,PERSONAL_CARE,1215,1,5,0.167,0,30,20.49,19.46
2025-06-01,2025,6,S01,SKU0039,PERSONAL_CARE,2290,0,0,0.0,0,30,20.39,20.39
2025-06-01,2025,6,S01,SKU0040,PERSONAL_CARE,2211,1,14,0.467,0,30,14.17,12.19
2025-06-01,2025,6,S02,SKU0001,BEVERAGES,5174,0,0,0.0,0,30,18.7,18.7
2025-06-01,2025,6,S02,SKU0002,BEVERAGES,3990,0,0,0.0,0,30,5.17,5.17
2025-06-01,2025,6,S02,SKU0003,BEVERAGES,2659,0,0,0.0,0,30,15.63,15.63
2025-06-01,2025,6,S02,SKU0004,BEVERAGES,8163,1,14,0.467,0,30,24.29,20.89
2025-06-01,2025,6,S02,SKU0005,BEVERAGES,5410,1,1,0.033,0,30,5.77,5.71
2025-06-01,2025,6,S02,SKU0006,BEVERAGES,2496,0,0,0.0,0,30,13.83,13.83
2025-06-01,2025,6,S02,SKU0007,BEVERAGES,3835,0,0,0.0,0,30,15.88,15.88
2025-06-01,2025,6,S02,SKU0008,BEVERAGES,2064,0,0,0.0,0,30,10.11,10.11
2025-06-01,2025,6,S02,SKU0009,BEVERAGES,5622,0,0,0.0,0,30,6.19,6.19
2025-06-01,2025,6,S02,SKU0010,BEVERAGES,5327,0,0,0.0,0,30,2.59,2.59
2025-06-01,2025,6,S02,SKU0011,GROCERY,4209,0,0,0.0,0,30,3.03,3.03
2025-06-01,2025,6,S02,SKU0012,GROCERY,8456,0,0,0.0,0,30,20.5,20.5
2025-06-01,2025,6,S02,SKU0013,GROCERY,2657,0,0,0.0,0,30,17.58,17.58
2025-06-01,2025,6,S02,SKU0014,GROCERY,2815,0,0,0.0,0,30,13.14,13.14
2025-06-01,2025,6,S02,SKU0015,GROCERY,2716,1,1,0.033,0,30,7.58,7.5
2025-06-01,2025,6,S02,SKU0016,GROCERY,5837,1,6,0.2,0,30,13.72,12.9
2025-06-01,2025,6,S02,SKU0017,GROCERY,4571,1,9,0.3,0,30,24.29,22.1
2025-06-01,2025,6,S02,SKU0018,GROCERY,8318,1,5,0.167,0,30,22.53,21.4
2025-06-01,2025,6,S02,SKU0019,GROCERY,7384,1,6,0.2,0,30,3.58,3.37
2025-06-01,2025,6,S02,SKU0020,GROCERY,1980,0,0,0.0,0,30,9.15,9.15
2025-06-01,2025,6,S02,SKU0021,DAIRY,2313,1,2,0.067,0,30,20.98,20.56
2025-06-01,2025,6,S02,SKU0022,DAIRY,2297,0,0,0.0,0,30,14.25,14.25
2025-06-01,2025,6,S02,SKU0023,DAIRY,1892,0,0,0.0,0,30,3.25,3.25
2025-06-01,2025,6,S02,SKU0024,DAIRY,8213,1,11,0.367,0,30,6.17,5.49
2025-06-01,2025,6,S02,SKU0025,DAIRY,1443,1,4,0.133,0,30,18.11,17.39
2025-06-01,2025,6,S02,SKU0026,DAIRY,4758,0,0,0.0,0,30,3.24,3.24
2025-06-01,2025,6,S02,SKU0027,CLEANING,848,0,0,0.0,0,30,21.78,21.78
2025-06-01,2025,6,S02,SKU0028,CLEANING,1301,0,0,0.0,0,30,2.99,2.99
2025-06-01,2025,6,S02,SKU0029,CLEANING,836,0,0,0.0,0,30,18.65,18.65
