year_month,year,month,sku_id,category,qty_sold,promo_flag,promo_store_days,promo_intensity,holiday_days,days_in_month,n_stores,list_price,avg_selling_price
01/07/25,2025,7,SKU0018,GROCERY,30824,0,0,0,1,31,3,22.53,22.53
01/08/25,2025,8,SKU0018,GROCERY,31779,1,10,0.108,0,31,3,22.53,21.8
01/09/25,2025,9,SKU0018,GROCERY,27052,0,0,0,0,30,3,22.53,22.53
01/10/25,2025,10,SKU0018,GROCERY,34449,1,14,0.151,1,31,3,22.53,21.51
01/11/25,2025,11,SKU0018,GROCERY,29664,0,0,0,1,30,3,22.53,22.53
01/12/25,2025,12,SKU0018,GROCERY,30900,1,17,0.183,1,31,3,22.53,21.29
01/01/22,2022,1,SKU0019,GROCERY,12580,1,7,0.075,1,31,3,3.58,3.5
01/02/22,2022,2,SKU0019,GROCERY,11422,1,3,0.036,1,28,3,3.58,3.54
01/03/22,2022,3,SKU0019,GROCERY,14765,0,0,0,0,31,3,3.58,3.58
01/04/22,2022,4,SKU0019,GROCERY,18273,1,5,0.056,0,30,3,3.58,3.52
01/05/22,2022,5,SKU0019,GROCERY,20822,0,0,0,1,31,3,3.58,3.58
01/06/22,2022,6,SKU0019,GROCERY,24586,1,20,0.222,0,30,3,3.58,3.34
01/07/22,2022,7,SKU0019,GROCERY,21452,1,12,0.129,1,31,3,3.58,3.44
01/08/22,2022,8,SKU0019,GROCERY,17374,1,7,0.075,0,31,3,3.58,3.5
01/09/22,2022,9,SKU0019,GROCERY,17748,1,8,0.089,0,30,3,3.58,3.48
01/10/22,2022,10,SKU0019,GROCERY,16954,0,0,0,1,31,3,3.58,3.58
01/11/22,2022,11,SKU0019,GROCERY,22552,1,25,0.278,1,30,3,3.58,3.28
01/12/22,2022,12,SKU0019,GROCERY,15701,0,0,0,1,31,3,3.58,3.58
01/01/23,2023,1,SKU0019,GROCERY,14648,1,16,0.172,1,31,3,3.58,3.4
01/02/23,2023,2,SKU0019,GROCERY,15173,1,15,0.179,1,28,3,3.58,3.39
01/03/23,2023,3,SKU0019,GROCERY,18530,1,10,0.108,0,31,3,3.58,3.46
01/04/23,2023,4,SKU0019,GROCERY,19940,0,0,0,0,30,3,3.58,3.58
01/05/23,2023,5,SKU0019,GROCERY,24958,1,6,0.065,1,31,3,3.58,3.51
01/06/23,2023,6,SKU0019,GROCERY,25435,1,17,0.189,0,30,3,3.58,3.38
01/07/23,2023,7,SKU0019,GROCERY,22153,1,6,0.065,1,31,3,3.58,3.51
01/08/23,2023,8,SKU0019,GROCERY,21184,1,9,0.097,0,31,3,3.58,3.48
01/09/23,2023,9,SKU0019,GROCERY,20667,1,10,0.111,0,30,3,3.58,3.46
01/10/23,2023,10,SKU0019,GROCERY,19709,1,1,0.011,1,31,3,3.58,3.57
01/11/23,2023,11,SKU0019,GROCERY,21007,1,10,0.111,1,30,3,3.58,3.46
01/12/23,2023,12,SKU0019,GROCERY,16708,0,0,0,1,31,3,3.58,3.58
01/01/24,2024,1,SKU0019,GROCERY,15413,0,0,0,1,31,3,3.58,3.58
01/02/24,2024,2,SKU0019,GROCERY,14868,0,0,0,1,29,3,3.58,3.58
01/03/24,2024,3,SKU0019,GROCERY,20986,1,6,0.065,0,31,3,3.58,3.51
01/04/24,2024,4,SKU0019,GROCERY,24597,1,11,0.122,0,30,3,3.58,3.45
01/05/24,2024,5,SKU0019,GROCERY,29678,1,9,0.097,1,31,3,3.58,3.48
01/06/24,2024,6,SKU0019,GROCERY,28566,1,12,0.133,0,30,3,3.58,3.44
01/07/24,2024,7,SKU0019,GROCERY,23525,1,4,0.043,1,31,3,3.58,3.53
01/08/24,2024,8,SKU0019,GROCERY,28406,1,26,0.28,0,31,3,3.58,3.28
01/09/24,2024,9,SKU0019,GROCERY,21139,0,0,0,0,30,3,3.58,3.58
01/10/24,2024,10,SKU0019,GROCERY,26991,1,15,0.161,1,31,3,3.58,3.41
01/11/24,2024,11,SKU0019,GROCERY,21369,0,0,0,1,30,3,3.58,3.58
01/12/24,2024,12,SKU0019,GROCERY,22353,1,10,0.108,1,31,3,3.58,3.46
01/01/25,2025,1,SKU0019,GROCERY,16846,0,0,0,1,31,3,3.58,3.58
01/02/25,2025,2,SKU0019,GROCERY,16511,0,0,0,1,28,3,3.58,3.58
01/03/25,2025,3,SKU0019,GROCERY,26837,1,18,0.194,0,31,3,3.58,3.37
01/04/25,2025,4,SKU0019,GROCERY,27145,1,7,0.078,0,30,3,3.58,3.5
01/05/25,2025,5,SKU0019,GROCERY,33924,1,5,0.054,1,31,3,3.58,3.52
01/06/25,2025,6,SKU0019,GROCERY,30911,1,14,0.156,0,30,3,3.58,3.41
01/07/25,2025,7,SKU0019,GROCERY,25460,0,0,0,1,31,3,3.58,3.58
01/08/25,2025,8,SKU0019,GROCERY,28295,1,12,0.129,0,31,3,3.58,3.44
01/09/25,2025,9,SKU0019,GROCERY,26702,1,10,0.111,0,30,3,3.58,3.46
01/10/25,2025,10,SKU0019,GROCERY,35010,1,27,0.29,1,31,3,3.58,3.27
01/11/25,2025,11,SKU0019,GROCERY,24162,0,0,0,1,30,3,3.58,3.58
01/12/25,2025,12,SKU0019,GROCERY,24823,1,19,0.204,1,31,3,3.58,3.36
01/01/22,2022,1,SKU0020,GROCERY,7865,1,14,0.151,1,31,3,9.15,8.74
01/02/22,2022,2,SKU0020,GROCERY,6599,1,5,0.06,1,28,3,9.15,8.99
01/03/22,2022,3,SKU0020,GROCERY,8735,1,8,0.086,0,31,3,9.15,8.91
01/04/22,2022,4,SKU0020,GROCERY,9721,0,0,0,0,30,3,9.15,9.15
01/05/22,2022,5,SKU0020,GROCERY,11121,1,1,0.011,1,31,3,9.15,9.12
01/06/22,2022,6,SKU0020,GROCERY,12132,1,13,0.144,0,30,3,9.15,8.75
01/07/22,2022,7,SKU0020,GROCERY,10926,1,17,0.183,1,31,3,9.15,8.65
01/08/22,2022,8,SKU0020,GROCERY,10103,1,16,0.172,0,31,3,9.15,8.68
01/09/22,2022,9,SKU0020,GROCERY,8604,1,5,0.056,0,30,3,9.15,9
01/10/22,2022,10,SKU0020,GROCERY,8306,0,0,0,1,31,3,9.15,9.15
01/11/22,2022,11,SKU0020,GROCERY,7920,0,0,0,1,30,3,9.15,9.15
01/12/22,2022,12,SKU0020,GROCERY,8193,1,6,0.065,1,31,3,9.15,8.97
01/01/23,2023,1,SKU0020,GROCERY,7210,1,8,0.086,1,31,3,9.15,8.91
01/02/23,2023,2,SKU0020,GROCERY,6499,0,0,0,1,28,3,9.15,9.15
01/03/23,2023,3,SKU0020,GROCERY,7930,0,0,0,0,31,3,9.15,9.15
01/04/23,2023,4,SKU0020,GROCERY,10080,1,5,0.056,0,30,3,9.15,9
01/05/23,2023,5,SKU0020,GROCERY,11960,1,14,0.151,1,31,3,9.15,8.74
01/06/23,2023,6,SKU0020,GROCERY,10379,1,6,0.067,0,30,3,9.15,8.97
01/07/23,2023,7,SKU0020,GROCERY,10421,1,13,0.14,1,31,3,9.15,8.77
01/08/23,2023,8,SKU0020,GROCERY,8866,1,12,0.129,0,31,3,9.15,8.8
01/09/23,2023,9,SKU0020,GROCERY,8308,1,6,0.067,0,30,3,9.15,8.97
01/10/23,2023,10,SKU0020,GROCERY,8436,0,0,0,1,31,3,9.15,9.15
01/11/23,2023,11,SKU0020,GROCERY,7825,0,0,0,1,30,3,9.15,9.15
01/12/23,2023,12,SKU0020,GROCERY,8531,1,17,0.183,1,31,3,9.15,8.65
01/01/24,2024,1,SKU0020,GROCERY,6186,0,0,0,1,31,3,9.15,9.15
01/02/24,2024,2,SKU0020,GROCERY,7560,1,18,0.207,1,29,3,9.15,8.58
01/03/24,2024,3,SKU0020,GROCERY,7857,0,0,0,0,31,3,9.15,9.15
01/04/24,2024,4,SKU0020,GROCERY,10108,1,10,0.111,0,30,3,9.15,8.85
01/05/24,2024,5,SKU0020,GROCERY,10506,1,3,0.032,1,31,3,9.15,9.06
01/06/24,2024,6,SKU0020,GROCERY,11914,1,25,0.278,0,30,3,9.15,8.39
01/07/24,2024,7,SKU0020,GROCERY,8380,0,0,0,1,31,3,9.15,9.15
01/08/24,2024,8,SKU0020,GROCERY,7817,1,7,0.075,0,31,3,9.15,8.94
01/09/24,2024,9,SKU0020,GROCERY,8724,1,10,0.111,0,30,3,9.15,8.85
01/10/24,2024,10,SKU0020,GROCERY,7785,1,1,0.011,1,31,3,9.15,9.12
01/11/24,2024,11,SKU0020,GROCERY,8459,1,8,0.089,1,30,3,9.15,8.91
01/12/24,2024,12,SKU0020,GROCERY,7116,1,5,0.054,1,31,3,9.15,9
01/01/25,2025,1,SKU0020,GROCERY,6354,1,11,0.118,1,31,3,9.15,8.83
01/02/25,2025,2,SKU0020,GROCERY,5964,1,3,0.036,1,28,3,9.15,9.05
01/03/25,2025,3,SKU0020,GROCERY,7456,0,0,0,0,31,3,9.15,9.15
01/04/25,2025,4,SKU0020,GROCERY,8364,0,0,0,0,30,3,9.15,9.15
01/05/25,2025,5,SKU0020,GROCERY,9837,0,0,0,1,31,3,9.15,9.15
01/06/25,2025,6,SKU0020,GROCERY,8771,1,5,0.056,0,30,3,9.15,9
01/07/25,2025,7,SKU0020,GROCERY,8048,0,0,0,1,31,3,9.15,9.15
01/08/25,2025,8,SKU0020,GROCERY,8902,1,14,0.151,0,31,3,9.15,8.74
01/09/25,2025,9,SKU0020,GROCERY,7591,1,8,0.089,0,30,3,9.15,8.91
01/10/25,2025,10,SKU0020,GROCERY,9196,1,17,0.183,1,31,3,9.15,8.65
01/11/25,2025,11,SKU0020,GROCERY,7709,0,0,0,1,30,3,9.15,9.15
01/12/25,2025,12,SKU0020,GROCERY,6786,1,9,0.097,1,31,3,9.15,8.88
01/01/22,2022,1,SKU0021,DAIRY,5293,0,0,0,1,31,3,20.98,20.98
01/02/22,2022,2,SKU0021,DAIRY,4938,1,1,0.012,1,28,3,20.98,20.91
01/03/22,2022,3,SKU0021,DAIRY,7641,1,12,0.129,0,31,3,20.98,20.17
01/04/22,2022,4,SKU0021,DAIRY,7995,1,10,0.111,0,30,3,20.98,20.28
01/05/22,2022,5,SKU0021,DAIRY,8787,0,0,0,1,31,3,20.98,20.98
01/06/22,2022,6,SKU0021,DAIRY,8873,0,0,0,0,30,3,20.98,20.98
01/07/22,2022,7,SKU0021,DAIRY,8489,0,0,0,1,31,3,20.98,20.98
01/08/22,2022,8,SKU0021,DAIRY,7340,0,0,0,0,31,3,20.98,20.98
01/09/22,2022,9,SKU0021,DAIRY,7604,1,12,0.133,0,30,3,20.98,20.14
01/10/22,2022,10,SKU0021,DAIRY,7356,0,0,0,1,31,3,20.98,20.98
01/11/22,2022,11,SKU0021,DAIRY,7784,1,13,0.144,1,30,3,20.98,20.07
01/12/22,2022,12,SKU0021,DAIRY,6213,0,0,0,1,31,3,20.98,20.98
01/01/23,2023,1,SKU0021,DAIRY,5728,1,9,0.097,1,31,3,20.98,20.37
01/02/23,2023,2,SKU0021,DAIRY,5327,0,0,0,1,28,3,20.98,20.98
01/03/23,2023,3,SKU0021,DAIRY,6499,0,0,0,0,31,3,20.98,20.98
01/04/23,2023,4,SKU0021,DAIRY,8808,1,10,0.111,0,30,3,20.98,20.28
01/05/23,2023,5,SKU0021,DAIRY,9666,1,12,0.129,1,31,3,20.98,20.17
01/06/23,2023,6,SKU0021,DAIRY,9585,1,4,0.044,0,30,3,20.98,20.7
01/07/23,2023,7,SKU0021,DAIRY,9905,1,16,0.172,1,31,3,20.98,19.9
01/08/23,2023,8,SKU0021,DAIRY,7714,1,3,0.032,0,31,3,20.98,20.78
01/09/23,2023,9,SKU0021,DAIRY,8226,1,14,0.156,0,30,3,20.98,20
01/10/23,2023,10,SKU0021,DAIRY,7611,0,0,0,1,31,3,20.98,20.98
01/11/23,2023,11,SKU0021,DAIRY,7380,1,12,0.133,1,30,3,20.98,20.14
01/12/23,2023,12,SKU0021,DAIRY,6550,0,0,0,1,31,3,20.98,20.98
01/01/24,2024,1,SKU0021,DAIRY,6180,1,14,0.151,1,31,3,20.98,20.03
01/02/24,2024,2,SKU0021,DAIRY,6432,1,19,0.218,1,29,3,20.98,19.61
01/03/24,2024,3,SKU0021,DAIRY,7314,1,10,0.108,0,31,3,20.98,20.3
01/04/24,2024,4,SKU0021,DAIRY,9091,1,10,0.111,0,30,3,20.98,20.28
01/05/24,2024,5,SKU0021,DAIRY,9483,1,5,0.054,1,31,3,20.98,20.64
01/06/24,2024,6,SKU0021,DAIRY,8829,0,0,0,0,30,3,20.98,20.98
01/07/24,2024,7,SKU0021,DAIRY,8920,1,6,0.065,1,31,3,20.98,20.57
01/08/24,2024,8,SKU0021,DAIRY,8476,1,5,0.054,0,31,3,20.98,20.64
01/09/24,2024,9,SKU0021,DAIRY,8246,1,20,0.222,0,30,3,20.98,19.58
01/10/24,2024,10,SKU0021,DAIRY,7130,1,5,0.054,1,31,3,20.98,20.64
01/11/24,2024,11,SKU0021,DAIRY,6942,0,0,0,1,30,3,20.98,20.98
01/12/24,2024,12,SKU0021,DAIRY,6891,1,7,0.075,1,31,3,20.98,20.51
01/01/25,2025,1,SKU0021,DAIRY,6125,1,14,0.151,1,31,3,20.98,20.03
01/02/25,2025,2,SKU0021,DAIRY,5355,0,0,0,1,28,3,20.98,20.98
01/03/25,2025,3,SKU0021,DAIRY,7645,1,10,0.108,0,31,3,20.98,20.3
01/04/25,2025,4,SKU0021,DAIRY,8516,1,10,0.111,0,30,3,20.98,20.28
01/05/25,2025,5,SKU0021,DAIRY,11578,1,28,0.301,1,31,3,20.98,19.09
01/06/25,2025,6,SKU0021,DAIRY,9695,1,2,0.022,0,30,3,20.98,20.84
01/07/25,2025,7,SKU0021,DAIRY,8359,0,0,0,1,31,3,20.98,20.98
01/08/25,2025,8,SKU0021,DAIRY,8661,0,0,0,0,31,3,20.98,20.98
01/09/25,2025,9,SKU0021,DAIRY,8026,1,12,0.133,0,30,3,20.98,20.14
01/10/25,2025,10,SKU0021,DAIRY,7602,0,0,0,1,31,3,20.98,20.98
01/11/25,2025,11,SKU0021,DAIRY,7124,0,0,0,1,30,3,20.98,20.98
01/12/25,2025,12,SKU0021,DAIRY,7044,1,13,0.14,1,31,3,20.98,20.1
01/01/22,2022,1,SKU0022,DAIRY,5071,0,0,0,1,31,3,14.25,14.25
01/02/22,2022,2,SKU0022,DAIRY,6276,1,25,0.298,1,28,3,14.25,12.98
01/03/22,2022,3,SKU0022,DAIRY,5939,0,0,0,0,31,3,14.25,14.25
01/04/22,2022,4,SKU0022,DAIRY,8649,1,18,0.2,0,30,3,14.25,13.39
01/05/22,2022,5,SKU0022,DAIRY,8726,1,6,0.065,1,31,3,14.25,13.97
01/06/22,2022,6,SKU0022,DAIRY,8843,1,5,0.056,0,30,3,14.25,14.01
01/07/22,2022,7,SKU0022,DAIRY,8696,1,5,0.054,1,31,3,14.25,14.02
01/08/22,2022,8,SKU0022,DAIRY,7793,1,3,0.032,0,31,3,14.25,14.11
01/09/22,2022,9,SKU0022,DAIRY,7033,1,11,0.122,0,30,3,14.25,13.73
01/10/22,2022,10,SKU0022,DAIRY,7279,1,5,0.054,1,31,3,14.25,14.02
01/11/22,2022,11,SKU0022,DAIRY,6946,1,11,0.122,1,30,3,14.25,13.73
01/12/22,2022,12,SKU0022,DAIRY,5757,0,0,0,1,31,3,14.25,14.25
01/01/23,2023,1,SKU0022,DAIRY,5398,0,0,0,1,31,3,14.25,14.25
01/02/23,2023,2,SKU0022,DAIRY,4842,0,0,0,1,28,3,14.25,14.25
01/03/23,2023,3,SKU0022,DAIRY,6461,1,1,0.011,0,31,3,14.25,14.2
01/04/23,2023,4,SKU0022,DAIRY,8660,1,13,0.144,0,30,3,14.25,13.63
01/05/23,2023,5,SKU0022,DAIRY,9173,1,14,0.151,1,31,3,14.25,13.61
01/06/23,2023,6,SKU0022,DAIRY,8569,0,0,0,0,30,3,14.25,14.25
01/07/23,2023,7,SKU0022,DAIRY,8645,1,9,0.097,1,31,3,14.25,13.84
01/08/23,2023,8,SKU0022,DAIRY,7765,0,0,0,0,31,3,14.25,14.25
01/09/23,2023,9,SKU0022,DAIRY,7261,1,12,0.133,0,30,3,14.25,13.68
01/10/23,2023,10,SKU0022,DAIRY,6418,0,0,0,1,31,3,14.25,14.25
01/11/23,2023,11,SKU0022,DAIRY,7467,1,11,0.122,1,30,3,14.25,13.73
01/12/23,2023,12,SKU0022,DAIRY,6129,0,0,0,1,31,3,14.25,14.25
01/01/24,2024,1,SKU0022,DAIRY,5061,0,0,0,1,31,3,14.25,14.25
01/02/24,2024,2,SKU0022,DAIRY,5594,1,10,0.115,1,29,3,14.25,13.76
01/03/24,2024,3,SKU0022,DAIRY,7478,1,13,0.14,0,31,3,14.25,13.65
01/04/24,2024,4,SKU0022,DAIRY,8463,1,10,0.111,0,30,3,14.25,13.77
01/05/24,2024,5,SKU0022,DAIRY,8843,1,7,0.075,1,31,3,14.25,13.93
01/06/24,2024,6,SKU0022,DAIRY,10662,1,16,0.178,0,30,3,14.25,13.49
01/07/24,2024,7,SKU0022,DAIRY,8027,0,0,0,1,31,3,14.25,14.25
01/08/24,2024,8,SKU0022,DAIRY,7971,0,0,0,0,31,3,14.25,14.25
01/09/24,2024,9,SKU0022,DAIRY,6914,0,0,0,0,30,3,14.25,14.25
01/10/24,2024,10,SKU0022,DAIRY,7356,1,9,0.097,1,31,3,14.25,13.84
01/11/24,2024,11,SKU0022,DAIRY,7629,1,10,0.111,1,30,3,14.25,13.77
01/12/24,2024,12,SKU0022,DAIRY,6612,1,15,0.161,1,31,3,14.25,13.56
01/01/25,2025,1,SKU0022,DAIRY,5911,1,19,0.204,1,31,3,14.25,13.38
01/02/25,2025,2,SKU0022,DAIRY,5291,1,3,0.036,1,28,3,14.25,14.1
01/03/25,2025,3,SKU0022,DAIRY,7102,1,7,0.075,0,31,3,14.25,13.93
01/04/25,2025,4,SKU0022,DAIRY,8338,1,6,0.067,0,30,3,14.25,13.96
01/05/25,2025,5,SKU0022,DAIRY,9582,1,7,0.075,1,31,3,14.25,13.93
01/06/25,2025,6,SKU0022,DAIRY,9337,0,0,0,0,30,3,14.25,14.25
01/07/25,2025,7,SKU0022,DAIRY,9183,1,14,0.151,1,31,3,14.25,13.61
01/08/25,2025,8,SKU0022,DAIRY,7608,1,4,0.043,0,31,3,14.25,14.07
01/09/25,2025,9,SKU0022,DAIRY,7408,1,11,0.122,0,30,3,14.25,13.73
01/10/25,2025,10,SKU0022,DAIRY,7384,0,0,0,1,31,3,14.25,14.25
01/11/25,2025,11,SKU0022,DAIRY,9128,1,27,0.3,1,30,3,14.25,12.97
01/12/25,2025,12,SKU0022,DAIRY,6005,1,9,0.097,1,31,3,14.25,13.84
01/01/22,2022,1,SKU0023,DAIRY,3950,1,13,0.14,1,31,3,3.25,3.11
01/02/22,2022,2,SKU0023,DAIRY,3388,0,0,0,1,28,3,3.25,3.25
01/03/22,2022,3,SKU0023,DAIRY,4407,1,14,0.151,0,31,3,3.25,3.1
01/04/22,2022,4,SKU0023,DAIRY,5654,1,10,0.111,0,30,3,3.25,3.14
01/05/22,2022,5,SKU0023,DAIRY,6219,1,11,0.118,1,31,3,3.25,3.13
01/06/22,2022,6,SKU0023,DAIRY,7082,1,21,0.233,0,30,3,3.25,3.02
01/07/22,2022,7,SKU0023,DAIRY,5729,1,7,0.075,1,31,3,3.25,3.18
01/08/22,2022,8,SKU0023,DAIRY,5509,1,10,0.108,0,31,3,3.25,3.14
01/09/22,2022,9,SKU0023,DAIRY,4508,0,0,0,0,30,3,3.25,3.25
01/10/22,2022,10,SKU0023,DAIRY,5896,1,13,0.14,1,31,3,3.25,3.11
01/11/22,2022,11,SKU0023,DAIRY,5126,1,5,0.056,1,30,3,3.25,3.2
01/12/22,2022,12,SKU0023,DAIRY,4178,0,0,0,1,31,3,3.25,3.25
01/01/23,2023,1,SKU0023,DAIRY,3836,1,7,0.075,1,31,3,3.25,3.18
01/02/23,2023,2,SKU0023,DAIRY,3764,0,0,0,1,28,3,3.25,3.25
01/03/23,2023,3,SKU0023,DAIRY,5053,1,7,0.075,0,31,3,3.25,3.18
01/04/23,2023,4,SKU0023,DAIRY,6739,1,23,0.256,0,30,3,3.25,3
01/05/23,2023,5,SKU0023,DAIRY,7098,1,5,0.054,1,31,3,3.25,3.2
01/06/23,2023,6,SKU0023,DAIRY,6955,0,0,0,0,30,3,3.25,3.25
01/07/23,2023,7,SKU0023,DAIRY,6975,1,8,0.086,1,31,3,3.25,3.17
01/08/23,2023,8,SKU0023,DAIRY,5828,1,1,0.011,0,31,3,3.25,3.24
01/09/23,2023,9,SKU0023,DAIRY,5748,1,7,0.078,0,30,3,3.25,3.17
01/10/23,2023,10,SKU0023,DAIRY,5869,1,7,0.075,1,31,3,3.25,3.18
01/11/23,2023,11,SKU0023,DAIRY,5414,0,0,0,1,30,3,3.25,3.25
01/12/23,2023,12,SKU0023,DAIRY,4807,0,0,0,1,31,3,3.25,3.25
01/01/24,2024,1,SKU0023,DAIRY,4284,1,7,0.075,1,31,3,3.25,3.18
01/02/24,2024,2,SKU0023,DAIRY,4734,1,11,0.126,1,29,3,3.25,3.13
01/03/24,2024,3,SKU0023,DAIRY,5486,0,0,0,0,31,3,3.25,3.25
01/04/24,2024,4,SKU0023,DAIRY,6331,0,0,0,0,30,3,3.25,3.25
01/05/24,2024,5,SKU0023,DAIRY,7644,1,9,0.097,1,31,3,3.25,3.16
01/06/24,2024,6,SKU0023,DAIRY,7198,0,0,0,0,30,3,3.25,3.25
01/07/24,2024,7,SKU0023,DAIRY,7916,1,7,0.075,1,31,3,3.25,3.18
01/08/24,2024,8,SKU0023,DAIRY,7067,1,5,0.054,0,31,3,3.25,3.2
01/09/24,2024,9,SKU0023,DAIRY,5775,0,0,0,0,30,3,3.25,3.25
01/10/24,2024,10,SKU0023,DAIRY,6105,1,7,0.075,1,31,3,3.25,3.18
01/11/24,2024,11,SKU0023,DAIRY,7046,1,12,0.133,1,30,3,3.25,3.12
01/12/24,2024,12,SKU0023,DAIRY,5460,1,3,0.032,1,31,3,3.25,3.22
01/01/25,2025,1,SKU0023,DAIRY,5109,1,13,0.14,1,31,3,3.25,3.11
01/02/25,2025,2,SKU0023,DAIRY,4304,0,0,0,1,28,3,3.25,3.25
01/03/25,2025,3,SKU0023,DAIRY,6110,0,0,0,0,31,3,3.25,3.25
01/04/25,2025,4,SKU0023,DAIRY,7191,1,10,0.111,0,30,3,3.25,3.14
01/05/25,2025,5,SKU0023,DAIRY,8951,1,11,0.118,1,31,3,3.25,3.13
01/06/25,2025,6,SKU0023,DAIRY,8015,0,0,0,0,30,3,3.25,3.25
01/07/25,2025,7,SKU0023,DAIRY,8545,1,14,0.151,1,31,3,3.25,3.1
01/08/25,2025,8,SKU0023,DAIRY,7516,1,3,0.032,0,31,3,3.25,3.22
01/09/25,2025,9,SKU0023,DAIRY,6076,0,0,0,0,30,3,3.25,3.25
01/10/25,2025,10,SKU0023,DAIRY,6797,0,0,0,1,31,3,3.25,3.25
01/11/25,2025,11,SKU0023,DAIRY,7000,1,14,0.156,1,30,3,3.25,3.1
01/12/25,2025,12,SKU0023,DAIRY,5464,0,0,0,1,31,3,3.25,3.25
01/01/22,2022,1,SKU0024,DAIRY,10928,1,8,0.086,1,31,3,6.17,6.01
01/02/22,2022,2,SKU0024,DAIRY,9973,0,0,0,1,28,3,6.17,6.17
01/03/22,2022,3,SKU0024,DAIRY,13790,1,11,0.118,0,31,3,6.17,5.95
01/04/22,2022,4,SKU0024,DAIRY,16936,1,6,0.067,0,30,3,6.17,6.05
01/05/22,2022,5,SKU0024,DAIRY,18670,1,7,0.075,1,31,3,6.17,6.03
01/06/22,2022,6,SKU0024,DAIRY,17725,0,0,0,0,30,3,6.17,6.17
01/07/22,2022,7,SKU0024,DAIRY,17886,1,5,0.054,1,31,3,6.17,6.07
01/08/22,2022,8,SKU0024,DAIRY,15673,0,0,0,0,31,3,6.17,6.17
01/09/22,2022,9,SKU0024,DAIRY,14249,1,2,0.022,0,30,3,6.17,6.13
01/10/22,2022,10,SKU0024,DAIRY,17779,1,17,0.183,1,31,3,6.17,5.83
01/11/22,2022,11,SKU0024,DAIRY,16924,1,10,0.111,1,30,3,6.17,5.96
01/12/22,2022,12,SKU0024,DAIRY,12807,0,0,0,1,31,3,6.17,6.17
01/01/23,2023,1,SKU0024,DAIRY,14939,1,20,0.215,1,31,3,6.17,5.77
01/02/23,2023,2,SKU0024,DAIRY,13202,1,15,0.179,1,28,3,6.17,5.84
01/03/23,2023,3,SKU0024,DAIRY,14611,0,0,0,0,31,3,6.17,6.17
01/04/23,2023,4,SKU0024,DAIRY,25308,1,34,0.378,0,30,3,6.17,5.47
01/05/23,2023,5,SKU0024,DAIRY,19539,1,4,0.043,1,31,3,6.17,6.09
01/06/23,2023,6,SKU0024,DAIRY,20450,1,3,0.033,0,30,3,6.17,6.11
01/07/23,2023,7,SKU0024,DAIRY,20731,1,6,0.065,1,31,3,6.17,6.05
01/08/23,2023,8,SKU0024,DAIRY,18315,1,6,0.065,0,31,3,6.17,6.05
01/09/23,2023,9,SKU0024,DAIRY,14856,0,0,0,0,30,3,6.17,6.17
01/10/23,2023,10,SKU0024,DAIRY,16493,0,0,0,1,31,3,6.17,6.17
01/11/23,2023,11,SKU0024,DAIRY,19621,1,20,0.222,1,30,3,6.17,5.76
01/12/23,2023,12,SKU0024,DAIRY,16390,1,5,0.054,1,31,3,6.17,6.07
01/01/24,2024,1,SKU0024,DAIRY,13478,1,7,0.075,1,31,3,6.17,6.03
01/02/24,2024,2,SKU0024,DAIRY,17292,1,27,0.31,1,29,3,6.17,5.6
01/03/24,2024,3,SKU0024,DAIRY,17809,1,1,0.011,0,31,3,6.17,6.15
01/04/24,2024,4,SKU0024,DAIRY,22143,1,16,0.178,0,30,3,6.17,5.84
01/05/24,2024,5,SKU0024,DAIRY,23961,1,7,0.075,1,31,3,6.17,6.03
01/06/24,2024,6,SKU0024,DAIRY,27710,1,12,0.133,0,30,3,6.17,5.92
01/07/24,2024,7,SKU0024,DAIRY,21018,1,5,0.054,1,31,3,6.17,6.07
01/08/24,2024,8,SKU0024,DAIRY,21774,1,11,0.118,0,31,3,6.17,5.95
01/09/24,2024,9,SKU0024,DAIRY,18727,1,9,0.1,0,30,3,6.17,5.98
01/10/24,2024,10,SKU0024,DAIRY,19284,1,11,0.118,1,31,3,6.17,5.95
01/11/24,2024,11,SKU0024,DAIRY,18987,1,7,0.078,1,30,3,6.17,6.03
01/12/24,2024,12,SKU0024,DAIRY,15893,0,0,0,1,31,3,6.17,6.17
01/01/25,2025,1,SKU0024,DAIRY,13854,0,0,0,1,31,3,6.17,6.17
01/02/25,2025,2,SKU0024,DAIRY,14217,1,5,0.06,1,28,3,6.17,6.06
01/03/25,2025,3,SKU0024,DAIRY,19238,1,6,0.065,0,31,3,6.17,6.05
01/04/25,2025,4,SKU0024,DAIRY,21923,0,0,0,0,30,3,6.17,6.17
01/05/25,2025,5,SKU0024,DAIRY,26543,1,16,0.172,1,31,3,6.17,5.85
01/06/25,2025,6,SKU0024,DAIRY,30612,1,19,0.211,0,30,3,6.17,5.78
01/07/25,2025,7,SKU0024,DAIRY,23561,0,0,0,1,31,3,6.17,6.17
01/08/25,2025,8,SKU0024,DAIRY,24161,1,12,0.129,0,31,3,6.17,5.93
01/09/25,2025,9,SKU0024,DAIRY,19272,0,0,0,0,30,3,6.17,6.17
01/10/25,2025,10,SKU0024,DAIRY,21639,1,5,0.054,1,31,3,6.17,6.07
01/11/25,2025,11,SKU0024,DAIRY,21613,1,7,0.078,1,30,3,6.17,6.03
01/12/25,2025,12,SKU0024,DAIRY,17415,0,0,0,1,31,3,6.17,6.17
